xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,feedbackResp.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284113168716,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,0.514056921005,0.000900030136108,0.284113168716,1,w,1754.19778705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.41585493088,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.71229005,stop,crossblue.gif,stop,4.0,z,1,0.367766857147,None,0,0.000938177108765,0.502720117569,1774.7209959,0.753101110458,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.72151399,go,hexagoncyan.gif,go,0.5,m,1,0.434077978134,None,0,0.000931978225708,0.514494895935,1777.72384405,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.72430396,stop,diamondyellow.gif,stop,0.5,m,1,0.384319067001,None,0,0.00095009803772,0.515120983124,1780.72745204,0.764950037003,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.72796702,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000952005386353,0.514861106873,1783.73074389,0.714867115021,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.73120284,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000941038131714,0.514714956284,1786.73356485,0.765152931213,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.73402786,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000935792922974,0.515249967575,1789.73761892,0.715579986572,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.73807883,go,invertedtrianglegreen.gif,go,1.0,m,1,0.567593097687,None,0,0.000930070877075,0.514674901962,1792.74062991,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.74108887,stop,diamondyellow.gif,stop,0.5,None,0,,None,0,0.000980138778687,0.514950990677,1795.74405193,0.765138149261,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.74451303,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000956773757935,0.514894962311,1798.74746895,0.815547943115,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.74793696,stop,crossblue.gif,stop,4.0,z,1,0.484750986099,None,0,0.00094199180603,0.51474404335,1801.75051594,0.865073919296,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801.75103498,go,diamondyellow.gif,stop,0.5,m,1,0.651579856873,None,0,0.00100302696228,0.515032052994,1804.75357985,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.75404096,go,squarewhite.gif,go,4.0,None,0,,m,1,0.00964283943176,0.515722036362,1807.7573359,,0.0499670505524,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.75779796,go,linegray.gif,stop,2.0,m,1,0.367678880692,None,0,0.000936985015869,0.514920949936,1810.76083088,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.76130891,go,diamondyellow.gif,stop,0.5,m,1,0.617635965347,None,0,0.000962018966675,0.514925003052,1813.76393604,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.76443887,stop,linegray.gif,stop,2.0,None,0,,None,0,0.000944137573242,0.515054225922,1816.76739883,0.815490007401,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.76785898,stop,diamondyellow.gif,stop,0.5,None,0,,None,0,0.000933885574341,0.515032052994,1819.77096891,0.81532907486,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.77148294,go,invertedtrianglegreen.gif,go,1.0,m,1,0.834071159363,None,0,0.000939846038818,0.51497387886,1822.77408886,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.77460504,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000936031341553,0.515053987503,1825.77764988,0.865120887756,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.77810884,go,squarewhite.gif,go,4.0,None,0,,m,1,0.000926971435547,0.514828920364,1828.78145695,,0.183074951172,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.78196788,go,invertedtrianglegreen.gif,go,1.0,z,1,0.684683084488,None,0,0.000938892364502,0.514161109924,1831.78394389,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.78442597,go,invertedtrianglegreen.gif,go,1.0,z,1,0.651234865189,None,0,0.00092887878418,0.515356779099,1834.78726792,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.78777504,stop,linegray.gif,stop,2.0,None,0,,None,0,0.000946044921875,0.515105962753,1837.79098988,0.865353822708,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.79157901,stop,diamondyellow.gif,stop,0.5,z,1,0.517887115479,None,0,0.00103998184204,0.514815092087,1840.79441905,0.915213108063,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.79487491,stop,linegray.gif,stop,2.0,None,0,,None,0,0.00112509727478,0.514708995819,1843.79783893,0.865640163422,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.79830384,go,crossblue.gif,stop,4.0,None,0,,None,0,0.022481918335,0.514905929565,1846.80070901,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.80124903,go,crossblue.gif,stop,4.0,z,1,0.701102018356,m,0,0.00101518630981,0.514978170395,1849.80427504,,1.10097503662,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.80482697,go,crossblue.gif,stop,4.0,m,1,0.317685842514,None,0,0.000943183898926,0.51459312439,1852.80739403,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.80785584,go,trianglemagenta.gif,go,2.0,None,0,,None,0,0.0143330097198,0.515114068985,1855.81145883,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.81191897,go,trianglemagenta.gif,go,2.0,None,0,,None,0,0.000952005386353,0.514569997787,1858.81473303,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.81558895,go,invertedtrianglegreen.gif,go,1.0,m,1,0.80168390274,m,1,0.00109696388245,0.513920783997,1861.81785989,,1.33484506607,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.81839895,go,trianglemagenta.gif,go,2.0,z,1,0.28431892395,None,0,0.00120902061462,0.514688014984,1864.82077694,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.82124901,go,trianglemagenta.gif,go,2.0,z,1,0.801627874374,None,0,0.000941038131714,0.51526093483,1867.82410383,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.82468486,go,invertedtrianglegreen.gif,go,1.0,None,0,,None,0,0.000954866409302,0.515043020248,1870.82760286,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.82811904,go,hexagoncyan.gif,go,0.5,None,0,,z,1,0.0206048488617,0.515282869339,1873.83089805,,0.166769981384,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.83137703,go,squarewhite.gif,go,4.0,z,1,0.367195129395,None,0,0.000885963439941,0.515413999557,1876.83480382,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.8353219,stop,circleorange.gif,stop,1.0,None,0,,m,1,0.00100183486938,0.514590024948,1879.83808994,0.914849042892,0.183459997177,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.54658985,go,hexagoncyan.gif,go,0.5,m,1,0.851483106613,None,0,0.000906944274902,0.511256933212,1931.54607487,,,9,47.3595929146,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.546561,stop,linegray.gif,stop,2.0,z,1,0.400814056396,None,0,0.000999927520752,0.514870882034,1934.54927182,0.914895057678,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.54972506,go,circleorange.gif,stop,1.0,z,1,0.417252063751,None,0,0.000952959060669,0.515098810196,1937.55228496,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.55274582,go,squarewhite.gif,go,4.0,m,1,0.484112977982,None,0,0.000918865203857,0.515356063843,1940.55554199,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.55599689,go,squarewhite.gif,go,4.0,z,1,0.534895896912,None,0,0.00102496147156,0.515211105347,1943.55882692,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.55929685,stop,crossblue.gif,stop,4.0,z,1,0.450616836548,None,0,0.000972986221313,0.515666007996,1946.56270504,0.865672111511,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.56316996,go,trianglemagenta.gif,go,2.0,m,1,0.601198911667,None,0,0.000931024551392,0.514679193497,1949.56602693,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.56662893,go,squarewhite.gif,go,4.0,z,1,0.55147600174,None,0,0.000938177108765,0.514473199844,1952.56909704,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.56955504,go,hexagoncyan.gif,go,0.5,z,1,0.600998878479,None,0,0.000945091247559,0.515089988708,1955.57230091,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.57275486,go,hexagoncyan.gif,go,0.5,m,1,0.467590093613,None,0,0.00092601776123,0.515331983566,1958.57608199,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.57659984,go,invertedtrianglegreen.gif,go,1.0,z,1,0.433372020721,None,0,0.000925064086914,0.515116214752,1961.5794909,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.57994986,go,invertedtrianglegreen.gif,go,1.0,m,1,0.384484767914,None,0,0.000933885574341,0.51464509964,1964.58266997,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.58322382,go,squarewhite.gif,go,4.0,z,1,0.568246126175,None,0,0.00100612640381,0.51472902298,1967.58602905,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.58654284,go,linegray.gif,stop,2.0,m,1,0.534752845764,None,0,0.00111603736877,0.514820098877,1970.58924103,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.58973789,go,invertedtrianglegreen.gif,go,1.0,z,1,0.200264930725,None,0,0.00092601776123,0.515282154083,1973.59251285,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.59297204,go,squarewhite.gif,go,4.0,z,1,0.500973939896,None,0,0.000925064086914,0.51541018486,1976.59625387,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.59673405,stop,linegray.gif,stop,2.0,z,1,0.667984008789,None,0,0.000927925109863,0.514964818954,1979.59967995,0.815086841583,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.60013199,go,trianglemagenta.gif,go,2.0,m,1,0.434046983719,None,0,0.00116205215454,0.515005111694,1982.60285997,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.60331893,go,squarewhite.gif,go,4.0,None,0,,None,0,0.000914812088013,0.514905929565,1985.60585093,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
