xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.88010788,go,triangleyellow.gif,go,4.0,z,1,0.534399986267,None,0,0.000953912734985,0.514750003815,,1729.88283896,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.47181201,stop,squareblue.gif,stop,2.0,None,0,,None,0,0.00100708007812,0.510871171951,0.760830163956,1778.47088099,9,44.3099498749,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.47136402,go,diamondgray.gif,go,1.0,z,1,0.367446899414,None,0,0.000959873199463,0.515110969543,,1781.47400188,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.47445798,go,circleorange.gif,go,0.5,z,1,0.501234054565,None,0,0.0011260509491,0.515266895294,,1784.47758102,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.47803807,go,linegreen.gif,go,2.0,m,1,0.484029054642,None,0,0.000932931900024,0.515118122101,,1787.48060989,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.48106909,go,diamondgray.gif,go,1.0,z,1,0.650949001312,None,0,0.000963926315308,0.51559305191,,1790.4842391,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.48471904,go,hexagonwhite.gif,stop,1.0,m,1,0.600915908813,None,0,0.000980854034424,0.514783859253,,1793.48759198,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.48804998,stop,squareblue.gif,stop,2.0,z,1,0.384041786194,None,0,0.000946998596191,0.515269994736,0.915979862213,1796.49136496,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.49187589,go,triangleyellow.gif,go,4.0,m,1,0.384155035019,None,0,0.000931978225708,0.514641046524,,1799.49449492,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.49500299,stop,squareblue.gif,stop,2.0,m,1,0.450832843781,None,0,0.000921964645386,0.515043973923,0.815171957016,1802.49761391,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.49807191,go,circleorange.gif,go,0.5,m,1,0.534263134003,None,0,0.000940084457397,0.515335083008,,1805.50128198,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.50178003,go,triangleyellow.gif,go,4.0,z,1,0.383955955505,None,0,0.000944852828979,0.515012025833,,1808.50450301,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.50498605,go,circleorange.gif,go,0.5,z,1,0.53420996666,None,0,0.000942945480347,0.515362024307,,1811.50776291,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.50822401,go,diamondgray.gif,go,1.0,z,1,0.367285966873,None,0,0.000940084457397,0.515313863754,,1814.51107097,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.51152897,go,triangleyellow.gif,go,4.0,z,1,0.40113401413,None,0,0.000935077667236,0.515375137329,,1817.51459098,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.51504803,go,circleorange.gif,go,0.5,m,1,0.61807513237,None,0,0.00092601776123,0.515175819397,,1820.51809597,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.51855493,go,invertedtrianglecyan.gif,stop,0.5,z,1,0.500845193863,None,0,0.00110912322998,0.515268087387,,1823.52142787,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.52188396,go,linegreen.gif,go,2.0,z,1,0.467908859253,None,0,0.000942945480347,0.515200853348,,1826.52489209,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.52536297,go,linegreen.gif,go,2.0,z,1,0.43458199501,None,0,0.000962972640991,0.51487493515,,1829.52799106,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.52844906,go,triangleyellow.gif,go,4.0,m,1,0.48388504982,None,0,0.000962018966675,0.515427112579,,1832.5318439,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.5322969,go,linegreen.gif,go,2.0,m,1,0.43433713913,None,0,0.000927209854126,0.515003204346,,1835.53505087,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.53556895,go,linegreen.gif,go,2.0,m,1,0.517646074295,None,0,0.000952005386353,0.514975070953,,1838.53792191,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.53841996,stop,invertedtrianglecyan.gif,stop,0.5,m,1,0.501339912415,None,0,0.000953912734985,0.515089035034,0.765129089355,1841.54155493,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.54200602,stop,invertedtrianglecyan.gif,stop,0.5,None,0,,None,0,0.000927925109863,0.515160083771,0.715307950974,1844.545614,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.54611087,go,linegreen.gif,go,2.0,m,1,0.517323970795,None,0,0.000931978225708,0.514681816101,,1847.54888201,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.54939604,go,circleorange.gif,go,0.5,z,1,0.351016044617,None,0,0.000952959060669,0.514467000961,,1850.55188894,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.55234599,go,circleorange.gif,go,0.5,z,1,0.517127037048,None,0,0.000936985015869,0.515199899673,,1853.55519295,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.55566907,go,circleorange.gif,go,0.5,z,1,0.550894021988,None,0,0.000931978225708,0.515384912491,,1856.55855989,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.55904293,go,squareblue.gif,stop,2.0,m,1,0.484261989594,None,0,0.000924110412598,0.515202045441,,1859.56156301,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.56202388,stop,squareblue.gif,stop,2.0,z,1,0.484292030334,None,0,0.000921010971069,0.515357971191,0.865852832794,1862.56605005,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.56658602,stop,hexagonwhite.gif,stop,1.0,m,1,0.551578998566,None,0,0.00120091438293,0.513919830322,0.763970851898,1865.5690999,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.56955409,go,crossmagenta.gif,stop,4.0,z,1,0.70081281662,None,0,0.000935077667236,0.514984130859,,1868.57200599,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.57246089,stop,hexagonwhite.gif,stop,1.0,None,0,,None,0,0.0010039806366,0.515210151672,0.715698003769,1871.575459,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.5759151,go,diamondgray.gif,go,1.0,m,1,0.651203870773,None,0,0.000925064086914,0.515134096146,,1874.57880092,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.57926106,go,triangleyellow.gif,go,4.0,z,1,0.601263046265,None,0,0.000949859619141,0.514942884445,,1877.58236194,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.58285594,go,triangleyellow.gif,go,4.0,z,1,0.63445520401,None,0,0.000946044921875,0.514276027679,,1880.58523703,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.58570695,stop,invertedtrianglecyan.gif,stop,0.5,m,1,0.367542028427,None,0,0.000935077667236,0.515206098557,0.765496969223,1883.58896899,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.6510129,go,circleorange.gif,go,0.5,m,1,0.467050075531,None,0,0.00104308128357,0.51048207283,,1937.65013289,9,49.6848900318,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.65062189,go,diamondgray.gif,go,1.0,m,1,0.5844810009,None,0,0.00096583366394,0.514777898788,,1940.65325403,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.65372801,stop,invertedtrianglecyan.gif,stop,0.5,None,0,,None,0,0.000959873199463,0.515074014664,0.714927911758,1943.65675092,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.65720797,go,triangleyellow.gif,go,4.0,z,1,0.667497158051,None,0,0.000932931900024,0.515122890472,,1946.65960908,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.66006398,go,squareblue.gif,stop,2.0,z,1,0.6343729496,None,0,0.000925064086914,0.515413999557,,1949.66327906,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.6641109,go,triangleyellow.gif,go,4.0,m,1,0.468099832535,None,0,0.000951051712036,0.514055967331,,1952.66674995,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.66721392,go,triangleyellow.gif,go,4.0,m,1,0.501115083694,None,0,0.000944137573242,0.515105009079,,1955.66993189,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.67039299,stop,crossmagenta.gif,stop,4.0,m,1,0.434159994125,None,0,0.000931978225708,0.515105962753,0.765221118927,1958.67389297,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.6744051,go,diamondgray.gif,go,1.0,z,1,0.550594091415,None,0,0.000938892364502,0.51442193985,,1961.67686105,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.67732,go,squareblue.gif,stop,2.0,m,1,0.434796094894,None,0,0.000943899154663,0.514804840088,,1964.6800251,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.68048406,go,triangleyellow.gif,go,4.0,z,1,0.434405088425,None,0,0.000930070877075,0.515575170517,,1967.68364191,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.6841011,stop,invertedtrianglecyan.gif,stop,0.5,None,0,,None,0,0.000934839248657,0.514984846115,0.715116977692,1970.68708205,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.68758607,go,invertedtrianglecyan.gif,stop,0.5,m,1,0.450842142105,None,0,0.00102400779724,0.514815092087,,1973.69039392,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.69085789,go,diamondgray.gif,go,1.0,m,1,0.484054803848,None,0,0.000974893569946,0.515136957169,,1976.69347405,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.69393206,go,invertedtrianglecyan.gif,stop,0.5,z,1,0.517633914948,None,0,0.000928163528442,0.515191078186,,1979.6970861,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.69759488,go,diamondgray.gif,go,1.0,z,1,0.450870990753,None,0,0.0010871887207,0.514924049377,,1982.70049405,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.70094895,go,linegreen.gif,go,2.0,z,1,0.450898885727,None,0,0.000947952270508,0.515076875687,,1985.70358992,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.70404792,stop,invertedtrianglecyan.gif,stop,0.5,z,1,0.434787988663,None,0,0.000926971435547,0.515232086182,0.815685033798,1988.70729089,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.70774889,go,circleorange.gif,go,0.5,m,1,0.56751704216,None,0,0.000976085662842,0.514678001404,,1991.7105279,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.71098709,go,linegreen.gif,go,2.0,m,1,0.484215021133,None,0,0.000931978225708,0.515115976334,,1994.71413398,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
