xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.13969111,go,circlegray.gif,go,1.0,m,1,0.467892885208,None,0,0.000946044921875,0.514719009399,1670.14249492,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.14295101,go,squareorange.gif,go,4.0,z,1,0.534385204315,None,0,0.00092601776123,0.514978885651,1673.14536595,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.14582205,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000924110412598,0.515444993973,1676.14940596,0.965750932693,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.14986396,go,circlegray.gif,go,1.0,m,1,0.867809057236,None,0,0.000952005386353,0.515033006668,1679.15255904,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.47605109,stop,crosscyan.gif,stop,1.0,m,1,0.75129699707,None,0,0.00105500221252,0.510072946548,1728.47545695,1.01062893867,9,45.1447508335,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.47600412,go,invertedtrianglegreen.gif,stop,4.0,m,1,0.601162910461,None,0,0.000930070877075,0.514297008514,1731.4780581,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.47851992,stop,hexagonyellow.gif,stop,0.5,m,1,0.567631006241,None,0,0.000931978225708,0.515012025833,1734.48153496,0.965847015381,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.48199105,go,circlegray.gif,go,1.0,z,1,0.384391069412,None,0,0.000942945480347,0.514700889587,1737.48501301,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.48552108,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000971078872681,0.514806032181,1740.488204,1.01513910294,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.48865795,go,circlegray.gif,go,1.0,m,1,0.701261997223,None,0,0.000959873199463,0.515003919601,1743.49130893,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.49177313,go,squareorange.gif,go,4.0,z,1,0.634283065796,None,0,0.000922918319702,0.515372037888,1746.49466491,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.49523592,stop,diamondmagenta.gif,stop,2.0,m,1,0.31817984581,None,0,0.000910043716431,0.514666080475,1749.49803996,0.915418148041,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.498492,stop,invertedtrianglegreen.gif,stop,4.0,None,0,,None,0,0.000952005386353,0.515037059784,1752.501724,0.865833997726,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.50222301,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000977993011475,0.514883041382,1755.50547504,0.915488958359,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.50593305,go,diamondmagenta.gif,stop,2.0,z,1,0.567940950394,None,0,0.000967979431152,0.51474905014,1758.508641,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.50915408,go,circlegray.gif,go,1.0,m,1,0.517912864685,None,0,0.00113010406494,0.514619112015,1761.51150513,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.511976,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000962018966675,0.515498161316,1764.51548696,0.965650081635,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.51594901,stop,invertedtrianglegreen.gif,stop,4.0,z,1,0.667371988297,None,0,0.000935077667236,0.515138149261,1767.518327,1.06551909447,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.51884007,go,circlegray.gif,go,1.0,m,1,0.818125009537,None,0,0.00102591514587,0.515025854111,1770.52190304,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.52236199,go,squareorange.gif,go,4.0,z,1,0.834272861481,None,0,0.000935077667236,0.515254020691,1773.52528095,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.52573705,go,triangleblue.gif,go,2.0,z,1,0.434458971024,None,0,0.000936031341553,0.515069961548,1776.52883792,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.5293529,go,hexagonyellow.gif,stop,0.5,z,1,0.384142875671,None,0,0.000931024551392,0.514857053757,1779.5319581,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.53241611,stop,diamondmagenta.gif,stop,2.0,z,1,0.551061868668,None,0,0.000936031341553,0.515120983124,1782.53558207,1.01604700089,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.53603911,go,squareorange.gif,go,4.0,m,1,0.918386936188,None,0,0.000920057296753,0.514787912369,1785.53903413,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.53954506,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.000921010971069,0.514738082886,1788.54213405,1.01540112495,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.542593,go,triangleblue.gif,go,2.0,m,1,0.918493032455,None,0,0.000980138778687,0.514867067337,1791.54514313,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.54559302,go,squareorange.gif,go,4.0,z,1,0.968525886536,None,0,0.00091290473938,0.515505075455,1794.54882002,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.54928994,go,crosscyan.gif,stop,1.0,z,1,0.500919103622,None,0,0.00094199180603,0.515194892883,1797.552356,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.55285311,stop,crosscyan.gif,stop,1.0,z,1,0.567765951157,None,0,0.00103902816772,0.515038013458,1800.55585599,0.965174913406,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.55631399,go,linewhite.gif,go,0.5,m,1,0.684471130371,None,0,0.000949144363403,0.514780044556,1803.55918503,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.55964398,go,squareorange.gif,go,4.0,m,1,0.417255163193,None,0,0.000919818878174,0.514964818954,1806.56235695,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.56287599,stop,diamondmagenta.gif,stop,2.0,m,1,0.417914152145,None,0,0.00115489959717,0.514735937119,1809.56591201,1.06573796272,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.56637192,stop,hexagonyellow.gif,stop,0.5,m,1,0.651257991791,None,0,0.000933885574341,0.5148229599,1812.56910205,1.01541805267,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.56957102,go,diamondmagenta.gif,stop,2.0,z,1,0.484340906143,None,0,0.000956058502197,0.515333175659,1815.57281995,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.57348394,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000946998596191,0.514723062515,1818.57611799,0.915161132812,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.5766139,stop,invertedtrianglegreen.gif,stop,4.0,None,0,,None,0,0.00094199180603,0.514828205109,1821.57904601,0.965507030487,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.57950211,go,triangleblue.gif,go,2.0,z,1,0.818196058273,None,0,0.000929832458496,0.51535987854,1824.58298111,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.58349705,stop,hexagonyellow.gif,stop,0.5,z,1,0.417417049408,None,0,0.000946998596191,0.51483297348,1827.58628511,0.965408086777,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.58673811,stop,invertedtrianglegreen.gif,stop,4.0,None,0,,None,0,0.000971794128418,0.515129804611,1830.58951712,0.915336847305,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.58997297,go,circlegray.gif,go,1.0,z,1,0.534332036972,None,0,0.000949144363403,0.515181064606,1833.59287095,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.56359696,go,circlegray.gif,go,1.0,z,1,0.818091154099,None,0,0.00086522102356,0.510251045227,1880.56253409,,9,42.7171549797,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.56302094,go,squareorange.gif,go,4.0,z,1,0.35059595108,None,0,0.000967025756836,0.514765977859,1883.56570697,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.56616402,go,squareorange.gif,go,4.0,z,1,0.284180164337,None,0,0.000927925109863,0.514883995056,1886.56912804,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.56958699,stop,crosscyan.gif,stop,1.0,m,1,0.617453813553,None,0,0.000931024551392,0.515200138092,1889.57222295,1.01565504074,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.57269502,stop,invertedtrianglegreen.gif,stop,4.0,z,1,0.350867986679,None,0,0.000965118408203,0.515024900436,1892.57608795,0.966170072556,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.57654905,go,invertedtrianglegreen.gif,stop,4.0,m,1,0.317530870438,None,0,0.000933170318604,0.514644145966,1895.57936597,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.57986093,stop,invertedtrianglegreen.gif,stop,4.0,None,0,,None,0,0.000922918319702,0.515009880066,1898.58308506,0.965061903,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.58359194,go,linewhite.gif,go,0.5,m,1,0.434372186661,None,0,0.000924110412598,0.514490127563,1901.58587003,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.58632612,stop,hexagonyellow.gif,stop,0.5,m,1,0.317466020584,None,0,0.000935792922974,0.515161991119,1904.58961201,1.01578497887,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.59006906,stop,diamondmagenta.gif,stop,2.0,z,1,0.417730093002,None,0,0.000927925109863,0.514522790909,1907.59321404,0.915264844894,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.59373999,go,circlegray.gif,go,1.0,m,1,0.667904853821,None,0,0.000946998596191,0.514392137527,1910.59609294,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.59654713,go,linewhite.gif,go,0.5,z,1,0.451006889343,None,0,0.000922203063965,0.515261173248,1913.59939313,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.59984899,go,triangleblue.gif,go,2.0,m,1,0.801314115524,None,0,0.000931024551392,0.515376091003,1916.60267997,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.60317802,stop,crosscyan.gif,stop,1.0,m,1,0.334195137024,None,0,0.000993013381958,0.515136957169,1919.60628104,0.965907096863,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.60673594,go,hexagonyellow.gif,stop,0.5,m,1,0.750866889954,None,0,0.00093412399292,0.515355110168,1922.60956812,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.61002994,go,squareorange.gif,go,4.0,z,1,0.634989023209,None,0,0.000929117202759,0.514968156815,1925.61292505,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
