xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367738008499,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.514097929001,0.000926971435547,0.367738008499,1,s,319.140228987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450567960739,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514415979385,0.0012378692627,0.450567960739,1,a,322.143216133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400444984436,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514561891556,0.000893831253052,0.400444984436,1,s,325.146733999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.368147850037,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514276981354,0.000925779342651,0.368147850037,1,w,328.15009594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384490966797,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.51430106163,0.00116419792175,0.384490966797,1,s,331.153660059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367513179779,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514243841171,0.00089693069458,0.367513179779,1,s,334.156713963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.468127012253,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.514355182648,0.000921010971069,0.468127012253,1,q,337.160462141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.43487405777,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.513578891754,0.000923871994019,0.43487405777,1,a,340.163576126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.4175760746,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.514270067215,0.000899076461792,0.4175760746,1,q,343.166804075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400892972946,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514445066452,0.000901937484741,0.400892972946,1,q,346.17018795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384371042252,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.514271974564,0.000941038131714,0.384371042252,1,w,349.173664093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.483726024628,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514512062073,0.00112915039062,0.483726024628,1,a,352.176732063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368007183075,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514503002167,0.000939130783081,0.368007183075,1,q,355.180952072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384682893753,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.513417005539,0.000913858413696,0.384682893753,1,s,358.183578014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434094905853,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514430999756,0.00108194351196,0.434094905853,1,a,361.186906099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400916814804,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514331102371,0.000958919525146,0.400916814804,1,w,364.190546036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.418122053146,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.514011144638,0.000890970230103,0.418122053146,1,s,367.193871975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384083986282,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514143943787,0.000920057296753,0.384083986282,1,q,370.196903944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.550596952438,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514717102051,0.000895023345947,0.550596952438,1,s,373.200377941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451371908188,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.514315128326,0.000898122787476,0.451371908188,1,q,376.203825951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417814016342,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514112949371,0.00118803977966,0.417814016342,1,w,379.207304955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.601186990738,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.513747930527,0.00103497505188,0.601186990738,1,a,382.210390091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.601711034775,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514314174652,0.000921010971069,0.601711034775,1,a,385.21371007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.534624099731,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.514091014862,0.00120401382446,0.534624099731,1,a,388.217176914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367390155792,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514337778091,0.000887870788574,0.367390155792,1,q,391.220359087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434253931046,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.514527082443,0.000976085662842,0.434253931046,1,a,394.223799944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.45046710968,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514420032501,0.000945091247559,0.45046710968,1,q,397.227180958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451152801514,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.514370918274,0.000893115997314,0.451152801514,1,a,400.230484962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534384012222,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.51429104805,0.000930070877075,0.534384012222,1,q,403.235074043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.534747123718,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.512670993805,0.000902891159058,0.534747123718,1,w,406.23746109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.5172560215,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514103889465,0.000893831253052,0.5172560215,1,w,409.24061799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400784015656,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514271020889,0.000945091247559,0.400784015656,1,w,412.244096041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.550981044769,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514271020889,0.000918865203857,0.550981044769,1,a,415.24724102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417518854141,None,0,1.0,diamondgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514366149902,0.000888109207153,0.417518854141,1,s,418.250599146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433707952499,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514717102051,0.000895023345947,0.433707952499,1,a,421.254081011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417784929276,None,0,2.0,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514027118683,0.000900030136108,0.417784929276,1,w,424.257332087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434259176254,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514317035675,0.00109314918518,0.434259176254,1,w,427.261078119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450818777084,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.513972997665,0.000921964645386,0.450818777084,1,a,430.26436305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501070976257,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.513957023621,0.000927925109863,0.501070976257,1,a,433.267591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451501131058,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.513933897018,0.000977039337158,0.451501131058,1,q,436.270998001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.518121004105,None,0,0.5,hexagonblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514133930206,0.000903129577637,0.518121004105,1,s,439.274058104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.501332998276,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514410972595,0.000878810882568,0.501332998276,1,a,442.277629137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383994102478,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.513874053955,0.000926971435547,0.383994102478,1,s,445.280868053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400490999222,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.5142390728,0.000936031341553,0.400490999222,1,s,448.284337044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467528104782,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.51345205307,0.000970125198364,0.467528104782,1,w,451.288439035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.46777510643,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.513286113739,0.00130701065063,0.46777510643,1,s,454.291052103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401148080826,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.513659000397,0.0013370513916,0.401148080826,1,s,457.294186115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.468072891235,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514310836792,0.000943899154663,0.468072891235,1,q,460.29826808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.718147039413,None,0,1.0,invertedtriangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.513340950012,0.000910043716431,0.718147039413,1,w,463.301361084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.551002025604,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.513898134232,0.00138401985168,0.551002025604,1,w,466.304310083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484237909317,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514253139496,0.000891208648682,0.484237909317,1,a,469.307714939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484612941742,None,0,4.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514282226562,0.000925064086914,0.484612941742,1,w,472.311003923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484148025513,None,0,2.0,circlecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514422893524,0.00146198272705,0.484148025513,1,a,475.314502954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.584386825562,None,0,4.0,crosswhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51416516304,0.00102210044861,0.584386825562,1,s,478.317594051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.58460521698,None,0,0.5,squaregray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514370918274,0.000917911529541,0.58460521698,1,q,481.320740938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1229,59.9789502585,LearningTask,1,74,
