xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.45304608,go,diamondwhite.gif,go,4.0,m,1,0.5009329319,None,0,0.000924110412598,0.51510310173,2766.45610213,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766.45674896,go,hexagonorange.gif,stop,2.0,m,1,0.584275960922,None,0,0.000949144363403,0.514266014099,2769.45904398,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.45950413,go,circleblue.gif,go,1.0,z,1,0.651386976242,None,0,0.000961065292358,0.515169143677,2772.46263504,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.46309114,stop,trianglegray.gif,stop,4.0,z,1,0.60128903389,None,0,0.000927925109863,0.515365123749,2775.46638203,1.11587500572,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775.46689606,go,circleblue.gif,go,1.0,m,1,0.500915050507,None,0,0.000930070877075,0.514661073685,2778.46933007,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.46988106,go,lineyellow.gif,go,2.0,m,1,0.651039123535,None,0,0.000955104827881,0.514913082123,2781.47249103,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.47295117,go,lineyellow.gif,go,2.0,m,1,0.534427165985,None,0,0.000926971435547,0.515282869339,2784.47584414,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.47629905,go,lineyellow.gif,go,2.0,m,1,0.56791305542,None,0,0.000921010971069,0.515212059021,2787.47944713,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787.47995806,stop,hexagonorange.gif,stop,2.0,z,1,0.567603111267,None,0,0.000938892364502,0.514955997467,2790.48286414,1.0660200119,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.483325,go,hexagonorange.gif,stop,2.0,z,1,0.817534923553,None,0,0.000932931900024,0.515181064606,2793.48606801,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40.2758729458,,,,,,,,,,,,,,,,,,,,,9,364.17283988,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3199.824512,,,,,,,,,,,,3205.82931805,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.97159695625,hexagonorange.gif,"[49, 245, 294, 147, 196, 98]",2.0,stop,0,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3205.83068705,,,,,,,,,,,,3211.83623219,,,,,,,,,,,,,,,,,,,,,,,,,,y,4.10531902313,invertedtrianglegreen.gif,"[220, 44, 132, 88, 176, 264]",1.0,stop,132,3.10410785675,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3211.83731103,,,,,,,,,,,,3217.84303808,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.78606009483,crosscyan.gif,"[68, 34, 136, 102, 204, 170]",0.5,stop,68,2.78645896912,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3217.8440671,,,,,,,,,,,,3223.84965396,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.91872000694,squaremagenta.gif,"[162, 216, 324, 270, 54, 108]",0.5,go,270,1.91888904572,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3223.85094118,,,,,,,,,,,,3229.873034,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.81745100021,lineyellow.gif,"[102, 136, 170, 34, 204, 68]",2.0,go,102,1.8191409111,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3229.87409997,,,,,,,,,,,,3235.87969398,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.61882996559,hexagonorange.gif,"[54, 108, 216, 324, 162, 270]",2.0,stop,216,1.61844205856,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3235.88083601,,,,,,,,,,,,3241.88628817,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.20296096802,lineyellow.gif,"[49, 245, 294, 147, 98, 196]",2.0,go,196,2.20294499397,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3241.88733816,,,,,,,,,,,,3247.89340401,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.48656415939,squaremagenta.gif,"[294, 196, 147, 245, 98, 49]",0.5,go,245,1.48522305489,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3247.89450216,,,,,,,,,,,,3253.89973807,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.21965909004,hexagonorange.gif,"[195, 39, 78, 117, 156, 234]",2.0,stop,195,2.21944308281,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3253.90078998,,,,,,,,,,,,3259.90665102,,,,,,,,,,,,,,,,,,,,,,,,,,i,3.40232896805,hexagonorange.gif,"[68, 170, 136, 102, 204, 34]",2.0,stop,204,2.40286111832,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3259.90768409,,,,,,,,,,,,3265.91345811,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.81910610199,circleblue.gif,"[54, 216, 108, 270, 162, 324]",1.0,go,216,1.8188700676,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3265.9146111,,,,,,,,,,,,3271.93673706,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.46713209152,hexagonorange.gif,"[34, 204, 102, 170, 136, 68]",2.0,stop,170,1.46850299835,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3271.93792295,,,,,,,,,,,,3277.94322395,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.11855006218,invertedtrianglegreen.gif,"[162, 270, 324, 108, 54, 216]",1.0,stop,108,1.11809706688,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3277.94433618,,,,,,,,,,,,3283.96680498,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.48196816444,lineyellow.gif,"[195, 117, 78, 156, 234, 39]",2.0,go,117,1.50139713287,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3283.96832204,,,,,,,,,,,,3289.97346115,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.30443191528,hexagonorange.gif,"[88, 220, 132, 176, 44, 264]",2.0,stop,220,2.30311107635,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3289.97452116,,,,,,,,,,,,3295.9807241,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.00420594215,trianglegray.gif,"[54, 270, 108, 216, 324, 162]",4.0,stop,270,3.003428936,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3295.98177814,,,,,,,,,,,,3301.98695016,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.52089190483,squaremagenta.gif,"[132, 88, 220, 44, 176, 264]",0.5,go,264,2.51935601234,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3301.98808908,,,,,,,,,,,,3307.99347901,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.57035088539,invertedtrianglegreen.gif,"[88, 176, 220, 264, 132, 44]",1.0,stop,220,1.56865596771,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3307.99491501,,,,,,,,,,,,3314.00067711,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.53627586365,crosscyan.gif,"[98, 245, 196, 294, 49, 147]",0.5,stop,98,1.53543996811,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3314.00175905,,,,,,,,,,,,3320.00725007,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.40165996552,crosscyan.gif,"[234, 117, 78, 39, 195, 156]",0.5,stop,117,1.40171098709,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3324.14663196,,,,,,,,,,,,3330.15175319,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.26937913895,trianglegray.gif,"[132, 264, 44, 176, 220, 88]",4.0,stop,176,1.26814198494,9,2.22274303436,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3330.15321708,,,,,,,,,,,,3336.17508817,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.91831588745,squaremagenta.gif,"[204, 102, 34, 68, 136, 170]",0.5,go,204,1.91915893555,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3336.17614198,,,,,,,,,,,,3342.18174314,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.28787207603,squaremagenta.gif,"[264, 44, 132, 176, 88, 220]",0.5,go,264,2.28554987907,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3342.18279219,,,,,,,,,,,,3348.18866301,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.41783499718,invertedtrianglegreen.gif,"[156, 78, 234, 39, 195, 117]",1.0,stop,234,1.41784119606,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3348.18973899,,,,,,,,,,,,3354.21193314,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.36714100838,squaremagenta.gif,"[170, 34, 136, 204, 102, 68]",0.5,go,204,1.36852288246,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3354.21295404,,,,,,,,,,,,3360.21867204,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.26822519302,crosscyan.gif,"[117, 78, 156, 234, 39, 195]",0.5,stop,78,1.26808905602,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3360.219697,,,,,,,,,,,,3366.22562313,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.50173091888,trianglegray.gif,"[216, 54, 270, 162, 108, 324]",4.0,stop,162,1.50229620934,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3366.22681999,,,,,,,,,,,,3372.24901104,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.3335609436,invertedtrianglegreen.gif,"[156, 39, 234, 195, 117, 78]",1.0,stop,234,1.334897995,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3372.2501421,,,,,,,,,,,,3378.27198815,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.58519983292,circleblue.gif,"[39, 117, 156, 78, 234, 195]",1.0,go,195,1.58587288857,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3378.27301598,,,,,,,,,,,,3384.29539108,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.46791291237,lineyellow.gif,"[102, 34, 68, 136, 170, 204]",2.0,go,102,1.48540401459,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3384.29652596,,,,,,,,,,,,3390.31906009,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.36756706238,lineyellow.gif,"[216, 162, 54, 270, 324, 108]",2.0,go,162,1.38489413261,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3390.3201201,,,,,,,,,,,,3396.32564306,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.25156998634,invertedtrianglegreen.gif,"[98, 49, 294, 245, 196, 147]",1.0,stop,245,1.25119590759,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3396.32666612,,,,,,,,,,,,3402.33254004,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.43566918373,circleblue.gif,"[196, 294, 147, 245, 98, 49]",1.0,go,147,1.43500304222,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3402.33363008,,,,,,,,,,,,3408.33929014,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.2532351017,hexagonorange.gif,"[220, 176, 132, 264, 44, 88]",2.0,stop,132,1.25186705589,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3408.34031796,,,,,,,,,,,,3414.34609604,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.8520758152,lineyellow.gif,"[156, 117, 39, 78, 234, 195]",2.0,go,78,1.85245895386,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3414.34739304,,,,,,,,,,,,3420.35262799,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.68706917763,crosscyan.gif,"[88, 132, 176, 264, 220, 44]",0.5,stop,44,1.68565893173,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3420.35366106,,,,,,,,,,,,3426.35929298,,,,,,,,,,,,,,,,,,,,,,,,,,i,3.55223202705,trianglegray.gif,"[68, 34, 136, 170, 204, 102]",4.0,stop,204,2.55253195763,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3426.36035013,,,,,,,,,,,,3432.36643815,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.23618793488,lineyellow.gif,"[264, 132, 88, 176, 220, 44]",2.0,go,176,1.25096201897,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3432.36758208,,,,,,,,,,,,3438.38920712,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.26896500587,squaremagenta.gif,"[49, 294, 147, 245, 196, 98]",0.5,go,196,3.27060604095,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3438.39025116,,,,,,,,,,,,3444.39608216,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.20437002182,invertedtrianglegreen.gif,"[196, 98, 294, 49, 245, 147]",1.0,stop,196,3.2030749321,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3448.21861315,,,,,,,,,,,,3454.22397518,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.16810107231,trianglegray.gif,"[98, 245, 147, 294, 196, 49]",4.0,stop,294,1.16819000244,9,1.89010381699,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3454.22538114,,,,,,,,,,,,3460.23062706,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.13554787636,crosscyan.gif,"[162, 270, 108, 54, 324, 216]",0.5,stop,54,1.13532590866,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3460.23208308,,,,,,,,,,,,3466.23722315,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.81879806519,circleblue.gif,"[98, 49, 147, 196, 245, 294]",1.0,go,147,1.81877088547,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3466.23825097,,,,,,,,,,,,3472.24410009,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.81976604462,diamondwhite.gif,"[117, 195, 78, 39, 234, 156]",4.0,go,195,2.81998705864,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3472.24514103,,,,,,,,,,,,3478.25061607,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.97092485428,diamondwhite.gif,"[264, 220, 176, 88, 132, 44]",4.0,go,132,1.96908187866,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3478.25167418,,,,,,,,,,,,3484.25743198,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.45316195488,trianglegray.gif,"[132, 44, 220, 176, 88, 264]",4.0,stop,176,1.45183801651,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
