xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,feedbackResp.rt,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.08879805,go,circlecyan.gif,go,0.5,z,1,0.267211914062,None,0,0.000940084457397,0.514311075211,,2793.09109497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.09155107,go,circlecyan.gif,go,0.5,z,1,0.38417506218,None,0,0.000969886779785,0.515025854111,,2796.09445405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.09491801,go,invertedtriangleblue.gif,go,2.0,m,1,0.450938940048,None,0,0.000938892364502,0.514910936356,,2799.09771514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.09817004,go,trianglegray.gif,go,1.0,m,1,0.433799982071,None,0,0.000935792922974,0.515229940414,,2802.10109019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802.10154319,go,linegreen.gif,stop,4.0,z,1,0.38442492485,None,0,0.00116991996765,0.515016794205,,2805.10412717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.10458302,go,crosswhite.gif,go,4.0,z,1,0.483779191971,None,0,0.00092887878418,0.515753030777,,2808.10785699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808.10831118,go,invertedtriangleblue.gif,go,2.0,m,1,0.584535837173,None,0,0.000930070877075,0.514846086502,,2811.11092901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.11138201,go,invertedtriangleblue.gif,go,2.0,m,1,0.400791883469,None,0,0.00101399421692,0.515495061874,,2814.11442399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814.11488605,go,trianglegray.gif,go,1.0,m,1,0.417740106583,None,0,0.000931978225708,0.514974832535,,2817.11777806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.11823916,go,circlecyan.gif,go,0.5,m,1,0.518003940582,None,0,0.000932931900024,0.515218019485,,2820.12136412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.12190914,stop,linegreen.gif,stop,4.0,z,1,0.534123897552,None,0,0.000943183898926,0.514413118362,0.914909124374,2823.12466598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.12515998,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.000940084457397,0.515112161636,0.865168094635,2826.12805915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826.12851214,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.00100898742676,0.515172958374,0.915370941162,2829.13169003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.1322,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.000927925109863,0.51488494873,0.965079784393,2832.1347332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832.13526416,go,invertedtriangleblue.gif,go,2.0,m,1,0.66788315773,None,0,0.00100612640381,0.514798164368,,2835.13778901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835.13824415,stop,diamondorange.gif,stop,2.0,None,0,,None,0,0.000932216644287,0.515336036682,0.916313171387,2838.14152002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.14197803,go,circlecyan.gif,go,0.5,z,1,0.951428890228,None,0,0.000980138778687,0.514814138412,,2841.14492607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.14538717,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.0010941028595,0.515285968781,0.965667963028,2844.14839411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.1488471,go,crosswhite.gif,go,4.0,z,1,0.717745065689,None,0,0.000925064086914,0.514841079712,,2847.151438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.15189004,go,diamondorange.gif,stop,2.0,z,1,0.801352977753,None,0,0.000927209854126,0.515143156052,,2850.15475202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.15521002,stop,diamondorange.gif,stop,2.0,z,1,0.60106420517,None,0,0.000977993011475,0.515058040619,1.01551008224,2853.15809608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853.15856314,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.000901937484741,0.515095949173,0.965471982956,2856.16211104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.16256809,go,crosswhite.gif,go,4.0,z,1,0.801110029221,None,0,0.000933885574341,0.514457941055,,2859.16490817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.16536212,stop,hexagonyellow.gif,stop,0.5,m,1,0.484437942505,None,0,0.000943899154663,0.515245914459,1.01540088654,2862.16796112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862.16841316,go,trianglegray.gif,go,1.0,m,1,0.584915161133,None,0,0.000921964645386,0.515172958374,,2865.17164612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865.17210317,go,crosswhite.gif,go,4.0,m,1,0.534828901291,None,0,0.00103712081909,0.515045166016,,2868.1751461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868.17565417,go,circlecyan.gif,go,0.5,m,1,0.417336940765,None,0,0.000933885574341,0.514679908752,,2871.17836499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871.17881799,stop,hexagonyellow.gif,stop,0.5,m,1,0.434531927109,None,0,0.000930070877075,0.515278100967,0.965779066086,2874.1816771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.18214607,go,diamondorange.gif,stop,2.0,z,1,0.617734909058,None,0,0.000946044921875,0.514919042587,,2877.18518019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2877.18569803,go,invertedtriangleblue.gif,go,2.0,z,1,0.701192140579,None,0,0.000963926315308,0.514800071716,,2880.1882391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.1886971,go,trianglegray.gif,go,1.0,m,1,0.467269897461,None,0,0.000932931900024,0.515173912048,,2883.19149399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883.19195008,go,circlecyan.gif,go,0.5,z,1,0.367370128632,None,0,0.000926971435547,0.515158891678,,2886.19513416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886.19558907,go,invertedtriangleblue.gif,go,2.0,m,1,0.416955947876,None,0,0.00092887878418,0.515398979187,,2889.19864297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889.19909215,go,trianglegray.gif,go,1.0,m,1,0.534281015396,None,0,0.000928163528442,0.515128135681,,2892.20188904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2892.20234203,go,trianglegray.gif,go,1.0,z,1,0.467726945877,None,0,0.00092601776123,0.514868021011,,2895.20530415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,61.4404010773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,293.344136,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3252.25549912,,,,,,,,,,,,,3258.26089811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.98813796043,circlecyan.gif,"[102, 136, 204, 34, 68, 170]",0.5,go,0,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3258.2621882,,,,,,,,,,,,,3264.26711011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.66882205009,linegreen.gif,"[176, 220, 88, 264, 44, 132]",4.0,stop,220,1.66854596138,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3264.26813412,,,,,,,,,,,,,3270.27355719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.91948413849,trianglegray.gif,"[196, 294, 98, 245, 49, 147]",1.0,go,147,2.92011594772,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3270.27464414,,,,,,,,,,,,,3276.28031611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.98695397377,invertedtriangleblue.gif,"[39, 78, 195, 156, 117, 234]",2.0,go,78,2.98663806915,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3276.28135014,,,,,,,,,,,,,3282.30373311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.46682620049,crosswhite.gif,"[270, 216, 54, 324, 162, 108]",4.0,go,162,1.48434305191,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3282.30521607,,,,,,,,,,,,,3288.31052208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.03677606583,hexagonyellow.gif,"[204, 68, 34, 136, 170, 102]",0.5,stop,136,2.03616118431,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3288.31157303,,,,,,,,,,,,,3294.33357906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.99944782257,invertedtriangleblue.gif,"[270, 54, 162, 216, 324, 108]",2.0,go,54,2.00230193138,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3294.33462501,,,,,,,,,,,,,3300.34077001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.60277986526,invertedtriangleblue.gif,"[68, 34, 136, 204, 102, 170]",2.0,go,68,1.60188817978,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3300.34179997,,,,,,,,,,,,,3306.34727907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.8192679882,hexagonyellow.gif,"[34, 204, 102, 68, 170, 136]",0.5,stop,136,1.81869506836,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3306.34865499,,,,,,,,,,,,,3312.35355902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.8693189621,crosswhite.gif,"[234, 117, 39, 78, 195, 156]",4.0,go,234,1.8690969944,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3312.3546381,,,,,,,,,,,,,3318.36080408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.3852789402,linegreen.gif,"[156, 195, 78, 117, 39, 234]",4.0,stop,39,1.40101504326,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3318.36185312,,,,,,,,,,,,,3324.36732197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.45111489296,circlecyan.gif,"[39, 156, 117, 195, 78, 234]",0.5,go,117,1.45128703117,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3324.36842704,,,,,,,,,,,,,3330.37425804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.00212717056,trianglegray.gif,"[44, 176, 264, 132, 220, 88]",1.0,go,220,1.00159597397,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3330.37529516,,,,,,,,,,,,,3336.38080716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,1.6677980423,trianglegray.gif,"[156, 39, 117, 234, 195, 78]",1.0,go,156,0.667668104172,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3336.38187099,,,,,,,,,,,,,3342.38747501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1.18439292908,squaremagenta.gif,"[34, 170, 68, 204, 102, 136]",1.0,stop,102,0.183799028397,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
